seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	
78.77   	-14.37  	0.31    	0.68    	-11.26  	2.22    	-6.02   	2.87    	-       	
78.79   	-14.41  	0.31    	0.79    	-11.28  	2.22    	-5.98   	2.89    	-       	
78.81   	-13.93  	0.31    	0.97    	-11.29  	2.22    	-5.95   	2.87    	-       	
78.83   	-14.01  	0.31    	1.09    	-11.31  	2.22    	-5.90   	2.93    	-       	
78.85   	-13.97  	0.31    	1.14    	-11.32  	2.22    	-5.87   	2.85    	-       	
78.87   	-13.67  	0.31    	1.43    	-11.33  	2.22    	-5.83   	2.86    	-       	
78.89   	-13.73  	0.31    	1.57    	-11.35  	2.22    	-5.79   	2.84    	-       	
78.91   	-13.79  	0.31    	1.68    	-11.36  	2.22    	-5.76   	2.86    	-       	
78.93   	-13.79  	0.31    	1.61    	-11.38  	2.22    	-5.72   	2.87    	-       	
78.96   	-13.79  	0.31    	1.29    	-11.39  	2.22    	-5.68   	2.94    	-       	
78.98   	-14.35  	0.31    	1.29    	-11.41  	2.22    	-5.64   	2.97    	-       	
79.01   	-12.47  	0.31    	0.11    	-11.43  	2.22    	-5.59   	2.90    	-       	
79.03   	-11.95  	0.17    	-0.29   	-11.45  	2.22    	-5.54   	2.88    	-       	
79.05   	-11.89  	0.16    	-0.16   	-11.46  	2.22    	-5.49   	2.95    	-       	
79.07   	-11.94  	0.16    	-0.14   	-11.47  	2.22    	-5.46   	2.93    	-       	
79.11   	-12.17  	0.28    	-0.68   	-11.49  	2.22    	-5.42   	2.99    	-       	
79.12   	-12.14  	0.27    	-0.62   	-11.51  	2.22    	-5.36   	2.92    	-       	
79.14   	-12.15  	0.27    	-0.58   	-11.52  	2.22    	-5.32   	2.99    	-       	
79.17   	-12.17  	0.28    	-0.60   	-11.54  	2.22    	-5.28   	2.98    	-       	
79.18   	-12.17  	0.28    	-0.58   	-11.55  	2.22    	-5.24   	3.00    	-       	
79.20   	-12.18  	0.28    	-0.55   	-11.56  	2.22    	-5.21   	3.00    	-       	
79.22   	-12.19  	0.29    	-0.54   	-11.58  	2.22    	-5.17   	3.00    	-       	
79.23   	-12.19  	0.29    	-0.49   	-11.59  	2.22    	-5.14   	3.01    	-       	
79.25   	-12.21  	0.30    	-0.50   	-11.60  	2.22    	-5.11   	3.01    	-       	
79.27   	-12.21  	0.30    	-0.52   	-11.61  	2.22    	-5.09   	3.01    	-       	
79.29   	-12.22  	0.30    	-0.56   	-11.62  	2.22    	-5.04   	3.01    	-       	
79.31   	-12.18  	0.29    	-0.64   	-11.63  	2.22    	-5.01   	3.00    	-       	
79.33   	-12.19  	0.29    	-0.57   	-11.65  	2.22    	-4.97   	2.97    	-       	
79.36   	-12.20  	0.30    	-0.54   	-11.66  	2.22    	-4.93   	3.02    	-       	
79.38   	-12.23  	0.31    	-0.50   	-11.68  	2.22    	-4.88   	3.00    	-       	
79.40   	-12.24  	0.31    	-0.43   	-11.69  	2.22    	-4.85   	2.95    	-       	
79.42   	-12.20  	0.29    	-0.42   	-11.70  	2.22    	-4.81   	2.94    	-       	
79.44   	-12.46  	0.31    	-0.55   	-11.72  	2.22    	-4.76   	2.64    	-       	
79.46   	-12.48  	0.31    	-0.52   	-11.73  	2.22    	-4.73   	0.00    	-       	
79.48   	-12.49  	0.31    	-0.50   	-11.74  	2.22    	-4.70   	0.00    	-       	
79.50   	-12.51  	0.31    	-0.45   	-11.76  	2.22    	-4.65   	0.00    	-       	
79.51   	-12.53  	0.31    	-0.43   	-11.77  	2.22    	-4.62   	0.00    	-       	
79.53   	-12.55  	0.31    	-0.39   	-11.78  	2.22    	-4.58   	0.00    	-       	
79.56   	-12.57  	0.31    	-0.36   	-11.80  	2.22    	-4.55   	0.00    	-       	
79.57   	-15.22  	0.31    	2.61    	-11.81  	2.22    	-4.51   	3.06    	-       	
79.59   	-15.47  	0.31    	3.03    	-11.82  	2.22    	-4.48   	3.06    	-       	
79.61   	-14.55  	0.31    	3.56    	-11.83  	2.22    	-4.45   	3.06    	-       	
79.62   	-14.56  	0.31    	3.44    	-11.85  	2.22    	-4.41   	3.07    	-       	
79.64   	-14.60  	0.31    	3.33    	-11.86  	2.22    	-4.38   	3.05    	-       	
79.66   	-14.62  	0.31    	3.46    	-11.87  	2.22    	-4.35   	2.96    	-       	
79.68   	-14.63  	0.31    	3.63    	-11.89  	2.22    	-4.30   	2.99    	-       	
79.70   	-14.90  	0.31    	3.54    	-11.90  	2.22    	-4.27   	3.02    	-       	
79.72   	-15.18  	0.31    	3.35    	-11.91  	2.22    	-4.23   	3.01    	-       	
79.75   	-14.66  	0.31    	3.67    	-11.93  	2.22    	-4.19   	2.95    	-       	
79.76   	-14.67  	0.31    	3.70    	-11.94  	2.22    	-4.17   	3.02    	-       	
79.78   	-14.74  	0.31    	3.85    	-11.96  	2.22    	-4.12   	2.98    	-       	
79.80   	-14.74  	0.31    	3.86    	-11.97  	2.22    	-4.08   	3.00    	-       	
79.82   	-14.74  	0.31    	3.89    	-11.98  	2.22    	-4.05   	3.07    	-       	
79.83   	-14.74  	0.31    	3.75    	-12.00  	2.22    	-4.02   	3.01    	-       	
79.86   	-14.76  	0.31    	3.79    	-12.01  	2.22    	-3.98   	0.00    	-       	
79.88   	-14.77  	0.31    	3.82    	-12.02  	2.22    	-3.94   	0.00    	-       	
79.91   	-14.80  	0.31    	3.86    	-12.04  	2.22    	-3.89   	0.00    	-       	
79.93   	-14.82  	0.31    	3.90    	-12.06  	2.22    	-3.85   	0.00    	-       	
79.95   	-14.85  	0.31    	3.95    	-12.07  	2.22    	-3.81   	0.00    	-       	
79.97   	-14.87  	0.31    	3.99    	-12.09  	2.22    	-3.77   	0.00    	-       	
79.99   	-15.11  	0.31    	2.89    	-12.10  	2.22    	-3.73   	3.06    	-       	
80.01   	-15.22  	0.31    	3.14    	-12.12  	2.22    	-3.69   	3.08    	-       	
80.03   	-15.21  	0.31    	2.94    	-12.13  	2.22    	-3.65   	3.06    	-       	
80.05   	-14.44  	0.31    	2.95    	-12.15  	2.22    	-3.62   	3.09    	-       	
80.07   	-14.38  	0.31    	2.97    	-12.16  	2.22    	-3.58   	3.09    	-       	
80.09   	-14.41  	0.31    	3.07    	-12.17  	2.22    	-3.55   	3.08    	-       	
80.11   	-14.45  	0.31    	3.10    	-12.19  	2.22    	-3.51   	3.06    	-       	
80.13   	-14.48  	0.31    	3.18    	-12.20  	2.22    	-3.47   	3.06    	-       	
80.15   	-14.41  	0.31    	3.00    	-12.22  	2.22    	-3.43   	3.05    	-       	
80.17   	-13.86  	0.31    	2.33    	-12.23  	2.22    	-3.39   	2.99    	-       	
80.19   	-13.79  	0.31    	2.25    	-12.25  	2.22    	-3.35   	3.02    	-       	
80.21   	-13.78  	0.31    	2.35    	-12.26  	2.22    	-3.32   	3.03    	-       	
80.23   	-13.76  	0.31    	2.26    	-12.28  	2.22    	-3.28   	2.97    	-       	
80.25   	-13.79  	0.31    	2.32    	-12.29  	2.22    	-3.24   	2.97    	-       	
80.28   	-14.06  	0.31    	2.14    	-12.31  	2.22    	-3.20   	2.97    	-       	
80.29   	-14.07  	0.31    	2.18    	-12.32  	2.22    	-3.17   	2.99    	-       	
80.31   	-13.86  	0.31    	2.45    	-12.34  	2.22    	-3.13   	3.05    	-       	
80.32   	-13.87  	0.31    	2.48    	-12.35  	2.22    	-3.10   	0.00    	-       	
80.34   	-13.88  	0.31    	2.51    	-12.36  	2.22    	-3.07   	0.00    	-       	
80.36   	-13.89  	0.31    	2.53    	-12.37  	2.22    	-3.03   	0.00    	-       	
80.39   	-13.90  	0.31    	2.56    	-12.39  	2.22    	-3.00   	0.00    	-       	
80.41   	-13.92  	0.31    	2.60    	-12.40  	2.22    	-2.96   	0.00    	-       	
80.42   	-13.94  	0.31    	2.65    	-12.42  	2.22    	-2.92   	0.00    	-       	
80.44   	-13.95  	0.31    	2.68    	-12.43  	2.22    	-2.89   	0.00    	-       	
80.46   	-13.97  	0.31    	2.71    	-12.44  	2.22    	-2.86   	0.00    	-       	
80.48   	-14.96  	0.31    	3.38    	-12.46  	2.22    	-2.81   	3.07    	-       	
80.50   	-14.98  	0.31    	3.22    	-12.47  	2.22    	-2.78   	3.05    	-       	
80.51   	-15.01  	0.31    	3.22    	-12.49  	2.22    	-2.74   	3.03    	-       	
80.53   	-15.04  	0.31    	3.40    	-12.50  	2.22    	-2.72   	3.06    	-       	
80.55   	-14.96  	0.31    	3.39    	-12.51  	2.22    	-2.68   	3.01    	-       	
80.57   	-14.98  	0.31    	3.50    	-12.52  	2.22    	-2.65   	3.05    	-       	
80.59   	-15.10  	0.31    	3.98    	-12.54  	2.22    	-2.60   	3.03    	-       	
80.62   	-15.23  	0.31    	3.94    	-12.55  	2.22    	-2.57   	2.96    	-       	
80.64   	-15.36  	0.31    	4.38    	-12.57  	2.23    	-2.53   	2.91    	-       	
80.65   	-15.36  	0.31    	4.50    	-12.59  	2.23    	-2.49   	3.02    	-       	
80.68   	-15.78  	0.31    	6.62    	-12.60  	2.23    	-2.45   	2.93    	-       	
80.69   	-15.94  	0.31    	7.43    	-12.61  	2.23    	-2.42   	3.00    	-       	
80.71   	-15.45  	0.31    	6.92    	-12.62  	2.23    	-2.39   	2.91    	-       	
80.74   	-15.52  	0.31    	7.30    	-12.64  	2.24    	-2.35   	2.96    	-       	
80.76   	-15.52  	0.31    	6.93    	-12.65  	2.24    	-2.31   	2.92    	-       	
80.78   	-15.33  	0.31    	6.96    	-12.66  	2.24    	-2.26   	2.99    	-       	
80.80   	-15.44  	0.31    	7.71    	-12.68  	2.24    	-2.21   	2.95    	-       	
80.82   	-15.45  	0.31    	7.37    	-12.69  	2.24    	-2.18   	2.99    	-       	
80.84   	-15.34  	0.31    	7.55    	-12.70  	2.24    	-2.14   	2.89    	-       	
80.86   	-14.89  	0.31    	7.55    	-12.70  	2.24    	-2.11   	2.88    	-       	
80.89   	-13.59  	0.31    	8.40    	-12.71  	2.24    	-2.07   	2.87    	-       	
80.90   	-12.82  	0.31    	8.65    	-12.72  	2.24    	-2.02   	2.83    	-       	
80.92   	-12.87  	0.31    	9.01    	-12.73  	2.24    	-1.98   	2.80    	-       	
80.95   	-12.60  	0.31    	7.37    	-12.73  	2.24    	-1.95   	2.85    	-       	
80.97   	-12.49  	0.31    	8.46    	-12.74  	2.24    	-1.90   	2.79    	-       	
80.99   	-12.46  	0.31    	7.70    	-12.74  	2.24    	-1.86   	2.82    	-       	
81.01   	-12.46  	0.31    	8.30    	-12.74  	2.24    	-1.82   	2.71    	-       	
81.02   	-11.79  	0.31    	7.11    	-12.74  	2.24    	-1.78   	2.84    	-       	
81.04   	-11.23  	0.31    	6.88    	-12.74  	2.24    	-1.75   	2.83    	-       	
81.06   	-11.20  	0.31    	5.25    	-12.74  	2.24    	-1.72   	2.91    	-       	
81.09   	-10.85  	0.31    	5.80    	-12.74  	2.24    	-1.66   	2.84    	-       	
81.11   	-10.37  	0.23    	6.20    	-12.74  	2.24    	-1.61   	2.92    	-       	
81.12   	-10.22  	0.16    	6.13    	-12.73  	2.24    	-1.58   	0.00    	-       	
81.15   	-10.19  	0.16    	5.97    	-12.73  	2.24    	-1.54   	0.00    	-       	
81.17   	-10.16  	0.16    	5.67    	-12.73  	2.24    	-1.50   	0.00    	-       	
81.18   	-10.14  	0.16    	5.41    	-12.72  	2.23    	-1.46   	0.00    	-       	
81.20   	-10.13  	0.16    	5.16    	-12.72  	2.23    	-1.42   	0.00    	-       	
81.22   	-10.13  	0.16    	5.06    	-12.71  	2.23    	-1.39   	0.00    	-       	
81.24   	-10.72  	0.24    	5.66    	-12.71  	2.23    	-1.35   	2.91    	-       	
81.25   	-10.68  	0.25    	5.77    	-12.70  	2.23    	-1.31   	2.97    	-       	
81.27   	-10.15  	0.16    	6.27    	-12.70  	2.23    	-1.28   	2.84    	-       	
81.29   	-10.15  	0.19    	6.43    	-12.69  	2.23    	-1.24   	2.90    	-       	
81.31   	-10.24  	0.18    	6.21    	-12.69  	2.23    	-1.21   	2.97    	-       	
81.33   	-10.27  	0.24    	6.39    	-12.68  	2.23    	-1.17   	3.05    	-       	
81.35   	-10.31  	0.25    	6.37    	-12.68  	2.23    	-1.13   	3.07    	-       	
81.37   	-10.23  	0.26    	6.55    	-12.67  	2.23    	-1.09   	2.98    	-       	
81.39   	-10.00  	0.20    	6.69    	-12.67  	2.23    	-1.05   	2.99    	-       	
81.40   	-10.36  	0.26    	6.34    	-12.66  	2.23    	-1.01   	3.03    	-       	
81.42   	-10.15  	0.24    	6.60    	-12.66  	2.23    	-0.98   	3.06    	-       	
81.45   	-10.39  	0.29    	6.41    	-12.65  	2.23    	-0.94   	3.04    	-       	
81.47   	-11.26  	0.31    	5.67    	-12.65  	2.23    	-0.90   	3.11    	-       	
81.49   	-9.79   	0.16    	5.49    	-12.64  	2.23    	-0.85   	3.10    	-       	
81.51   	-9.79   	0.16    	5.47    	-12.63  	2.23    	-0.82   	3.14    	-       	
81.53   	-9.73   	0.16    	5.42    	-12.62  	2.23    	-0.77   	3.11    	-       	
81.55   	-9.74   	0.16    	5.48    	-12.60  	2.23    	-0.73   	3.11    	-       	
81.56   	-9.83   	0.16    	5.38    	-12.59  	2.23    	-0.70   	3.08    	-       	
81.58   	-9.84   	0.16    	5.41    	-12.58  	2.23    	-0.66   	3.08    	-       	
81.60   	-9.82   	0.16    	5.44    	-12.57  	2.23    	-0.64   	3.07    	-       	
81.61   	-9.83   	0.16    	5.46    	-12.56  	2.23    	-0.60   	3.07    	-       	
81.63   	-9.82   	0.16    	5.47    	-12.54  	2.23    	-0.57   	3.07    	-       	
81.65   	-9.80   	0.16    	5.54    	-12.53  	2.23    	-0.54   	3.01    	-       	
81.67   	-9.79   	0.16    	5.51    	-12.52  	2.22    	-0.51   	3.01    	-       	
81.69   	-9.79   	0.16    	5.52    	-12.50  	2.22    	-0.47   	2.99    	-       	
81.72   	-9.80   	0.16    	5.51    	-12.49  	2.22    	-0.43   	2.97    	-       	
81.75   	-9.79   	0.16    	5.56    	-12.47  	2.22    	-0.39   	2.97    	-       	
81.77   	-9.80   	0.16    	5.58    	-12.45  	2.22    	-0.34   	2.97    	-       	
81.79   	-9.79   	0.16    	5.60    	-12.44  	2.22    	-0.29   	2.97    	-       	
81.80   	-9.76   	0.16    	5.64    	-12.42  	2.22    	-0.25   	2.95    	-       	
81.82   	-9.82   	0.16    	5.80    	-12.41  	2.22    	-0.22   	2.95    	-       	
81.84   	-9.85   	0.16    	5.98    	-12.40  	2.22    	-0.19   	3.00    	-       	
81.86   	-9.87   	0.16    	6.01    	-12.38  	2.22    	-0.15   	3.00    	-       	
81.88   	-9.88   	0.16    	6.05    	-12.37  	2.22    	-0.12   	2.97    	-       	
81.90   	-9.90   	0.16    	6.08    	-12.36  	2.22    	-0.08   	2.98    	-       	
81.92   	-9.89   	0.16    	6.13    	-12.34  	2.22    	-0.04   	2.99    	-       	
81.94   	-9.88   	0.16    	6.20    	-12.33  	2.22    	-0.01   	2.99    	-       	
81.95   	-9.91   	0.16    	6.14    	-12.32  	2.22    	0.03    	2.96    	-       	
81.97   	-10.04  	0.16    	6.41    	-12.30  	2.22    	0.06    	3.19    	-       	
81.99   	-10.05  	0.16    	6.44    	-12.29  	2.22    	0.10    	0.00    	-       	
82.01   	-10.06  	0.17    	6.45    	-12.28  	2.22    	0.14    	0.00    	-       	
82.03   	-10.06  	0.17    	6.46    	-12.27  	2.22    	0.17    	0.00    	-       	
82.05   	-10.07  	0.17    	6.48    	-12.25  	2.22    	0.21    	0.00    	-       	
82.07   	-10.07  	0.18    	6.50    	-12.24  	2.22    	0.24    	0.00    	-       	
82.09   	-10.08  	0.19    	6.51    	-12.23  	2.21    	0.28    	0.00    	-       	
82.10   	-10.10  	0.20    	6.51    	-12.22  	2.21    	0.31    	0.00    	-       	
82.12   	-10.11  	0.20    	6.52    	-12.21  	2.21    	0.34    	0.00    	-       	
82.13   	-10.39  	0.22    	6.14    	-12.20  	2.20    	0.38    	2.81    	-       	
82.16   	-10.36  	0.22    	6.18    	-12.18  	2.20    	0.41    	2.87    	-       	
82.18   	-10.21  	0.16    	6.10    	-12.17  	2.19    	0.44    	2.80    	-       	
82.19   	-10.15  	0.16    	6.01    	-12.16  	2.19    	0.48    	2.82    	-       	
82.21   	-10.21  	0.16    	5.95    	-12.15  	2.18    	0.52    	2.77    	-       	
82.23   	-10.21  	0.16    	5.97    	-12.14  	2.18    	0.55    	2.79    	-       	
82.25   	-10.22  	0.16    	5.90    	-12.13  	2.17    	0.58    	2.76    	-       	
82.27   	-10.19  	0.16    	6.01    	-12.12  	2.17    	0.62    	2.76    	-       	
82.29   	-10.60  	0.16    	5.31    	-12.11  	2.16    	0.66    	2.81    	-       	
82.31   	-10.96  	0.16    	4.69    	-12.09  	2.15    	0.70    	2.70    	-       	
82.33   	-11.26  	0.16    	3.99    	-12.09  	2.15    	0.73    	2.73    	-       	
82.34   	-11.43  	0.19    	3.71    	-12.08  	2.14    	0.77    	2.71    	-       	
82.37   	-11.48  	0.22    	3.71    	-12.07  	2.13    	0.81    	2.74    	-       	
82.38   	-11.40  	0.18    	3.72    	-12.06  	2.13    	0.85    	2.84    	-       	
82.40   	-11.46  	0.20    	3.64    	-12.05  	2.12    	0.89    	2.79    	-       	
82.41   	-11.39  	0.18    	3.73    	-12.05  	2.12    	0.92    	2.83    	-       	
82.44   	-11.39  	0.19    	3.79    	-12.04  	2.11    	0.95    	2.88    	-       	
82.45   	-11.43  	0.20    	3.75    	-12.04  	2.11    	0.99    	2.85    	-       	
82.48   	-11.40  	0.20    	3.82    	-12.03  	2.11    	1.03    	2.90    	-       	
82.50   	-11.65  	0.26    	3.42    	-12.03  	2.10    	1.07    	2.82    	-       	
82.52   	-11.66  	0.23    	3.20    	-12.02  	2.10    	1.11    	2.85    	-       	
82.53   	-11.68  	0.24    	3.23    	-12.02  	2.10    	1.15    	2.93    	-       	
82.56   	-11.70  	0.26    	3.27    	-12.01  	2.09    	1.19    	2.94    	-       	
82.58   	-11.68  	0.25    	3.28    	-12.01  	2.09    	1.23    	2.87    	-       	
82.60   	-11.71  	0.27    	3.30    	-12.01  	2.09    	1.28    	2.85    	-       	
82.61   	-11.72  	0.28    	3.31    	-12.00  	2.10    	1.31    	2.79    	-       	
82.63   	-11.68  	0.26    	3.36    	-12.00  	2.10    	1.35    	2.81    	-       	
82.66   	-11.69  	0.27    	3.42    	-12.00  	2.10    	1.39    	2.76    	-       	
82.69   	-11.66  	0.26    	3.45    	-12.00  	2.10    	1.43    	2.77    	-       	
82.70   	-11.67  	0.27    	3.49    	-12.00  	2.10    	1.49    	2.79    	-       	
82.73   	-11.69  	0.29    	3.53    	-11.99  	2.10    	1.52    	2.71    	-       	
82.76   	-11.66  	0.28    	3.57    	-11.99  	2.10    	1.56    	2.75    	-       	
82.77   	-11.67  	0.28    	3.54    	-11.99  	2.11    	1.61    	2.88    	-       	
82.79   	-11.65  	0.28    	3.58    	-11.99  	2.11    	1.66    	2.83    	-       	
82.81   	-11.65  	0.28    	3.60    	-11.99  	2.11    	1.69    	2.83    	-       	
82.83   	-11.81  	0.31    	3.84    	-11.99  	2.11    	1.74    	2.82    	-       	
82.85   	-11.81  	0.31    	3.98    	-11.99  	2.12    	1.78    	2.74    	-       	
82.87   	-11.82  	0.31    	3.95    	-11.98  	2.12    	1.81    	2.76    	-       	
82.88   	-11.82  	0.31    	4.01    	-11.98  	2.12    	1.85    	2.83    	-       	
82.90   	-11.79  	0.31    	4.07    	-11.98  	2.13    	1.89    	2.78    	-       	
82.92   	-11.79  	0.31    	4.13    	-11.98  	2.13    	1.93    	0.00    	-       	
82.94   	-11.80  	0.31    	4.21    	-11.98  	2.13    	1.96    	0.00    	-       	
82.97   	-11.82  	0.31    	4.30    	-11.98  	2.14    	2.00    	0.00    	-       	
82.99   	-11.85  	0.31    	4.42    	-11.98  	2.14    	2.05    	0.00    	-       	
83.00   	-11.88  	0.31    	4.52    	-11.98  	2.15    	2.09    	0.00    	-       	
83.02   	-11.90  	0.31    	4.59    	-11.99  	2.15    	2.12    	0.00    	-       	
83.03   	-12.40  	0.31    	5.82    	-11.99  	2.15    	2.15    	2.68    	-       	
83.05   	-12.37  	0.31    	5.85    	-11.99  	2.16    	2.19    	2.72    	-       	
83.07   	-12.35  	0.31    	5.98    	-11.99  	2.16    	2.22    	2.74    	-       	
83.08   	-11.88  	0.31    	6.03    	-11.99  	2.17    	2.26    	2.69    	-       	
83.10   	-11.90  	0.31    	5.97    	-12.00  	2.17    	2.29    	2.68    	-       	
83.12   	-12.04  	0.31    	6.01    	-12.00  	2.18    	2.33    	2.67    	-       	
83.14   	-12.28  	0.31    	5.97    	-12.00  	2.18    	2.36    	2.68    	-       	
83.15   	-12.44  	0.31    	6.16    	-12.01  	2.19    	2.40    	2.69    	-       	
83.18   	-12.80  	0.31    	6.60    	-12.01  	2.19    	2.43    	2.69    	-       	
83.19   	-13.03  	0.31    	6.92    	-12.02  	2.20    	2.47    	2.70    	-       	
83.21   	-13.21  	0.31    	6.95    	-12.03  	2.20    	2.50    	2.72    	-       	
83.23   	-12.76  	0.31    	7.24    	-12.04  	2.20    	2.54    	2.71    	-       	
83.25   	-12.77  	0.31    	7.10    	-12.05  	2.20    	2.58    	2.80    	-       	
83.27   	-12.79  	0.31    	7.11    	-12.06  	2.20    	2.62    	2.82    	-       	
83.29   	-12.68  	0.31    	6.99    	-12.06  	2.20    	2.65    	2.71    	-       	
83.31   	-12.93  	0.31    	7.14    	-12.08  	2.21    	2.69    	2.72    	-       	
83.33   	-13.62  	0.31    	6.99    	-12.09  	2.21    	2.72    	2.77    	-       	
83.35   	-14.32  	0.31    	7.11    	-12.10  	2.21    	2.76    	2.75    	-       	
83.37   	-14.38  	0.31    	7.05    	-12.12  	2.21    	2.79    	2.75    	-       	
83.38   	-14.52  	0.31    	6.98    	-12.13  	2.21    	2.83    	2.69    	-       	
83.40   	-14.26  	0.31    	7.23    	-12.15  	2.21    	2.86    	2.70    	-       	
83.42   	-14.22  	0.31    	7.27    	-12.16  	2.21    	2.89    	2.77    	-       	
83.43   	-14.11  	0.31    	7.32    	-12.17  	2.21    	2.92    	2.75    	-       	
83.44   	-14.24  	0.31    	7.35    	-12.19  	2.21    	2.94    	2.75    	-       	
83.47   	-14.14  	0.31    	7.30    	-12.21  	2.21    	2.97    	2.72    	-       	
83.48   	-14.21  	0.31    	7.26    	-12.23  	2.21    	3.01    	2.75    	-       	
83.51   	-14.22  	0.31    	7.26    	-12.25  	2.21    	3.04    	2.68    	-       	
83.52   	-14.25  	0.31    	7.34    	-12.27  	2.21    	3.07    	2.62    	-       	
83.54   	-14.48  	0.31    	7.28    	-12.29  	2.21    	3.10    	2.71    	-       	
83.56   	-14.89  	0.31    	7.37    	-12.31  	2.21    	3.13    	2.61    	-       	
83.58   	-15.02  	0.31    	7.46    	-12.33  	2.21    	3.17    	2.72    	-       	
83.60   	-14.89  	0.31    	7.30    	-12.36  	2.21    	3.20    	2.67    	-       	
83.62   	-15.37  	0.31    	7.08    	-12.38  	2.21    	3.22    	2.71    	-       	
83.63   	-15.47  	0.31    	7.09    	-12.40  	2.22    	3.25    	2.71    	-       	
83.65   	-15.52  	0.31    	7.14    	-12.42  	2.22    	3.28    	2.75    	-       	
83.68   	-15.32  	0.31    	7.22    	-12.44  	2.22    	3.31    	2.68    	-       	
